"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpalpp1",865.835007660823,0.239189803063675,0.229274068873809,0.277493790760234,0.415612537745821
"Gpam",400.036835708481,-0.464479439221993,0.262613763685613,0.0603665809621353,0.127027307806579
"Gpank1",302.021891432587,0.53363818696663,0.296457192612624,0.0525918307435425,0.114090558416826
"Gpat2",8.82255862924864,-0.508261073262695,0.936133210623166,0.143635048688071,0.251573813086799
"Gpat3",286.621048448281,2.1199923217959,0.504675046786025,3.15511107781188e-06,2.40329725078294e-05
"Gpat4",3484.8012681922,-0.803716147612617,0.2401952341421,0.000439686335483814,0.001959943950405
"Gpatch1",291.42541950125,0.322550735207563,0.298371037028377,0.24637402004331,0.379621322025226
"Gpatch11",700.99559002689,-0.307980307278129,0.320859620475267,0.293370385582935,0.433503691150401
"Gpatch2",376.314554417214,-0.314361963839908,0.301972782057027,0.259623678775329,0.395040984032019
"Gpatch2l",565.112593476794,-0.485366812953096,0.282281162675635,0.064994556802597,0.134451711914347
"Gpatch3",229.409039887621,0.237889632791317,0.303158136361065,0.39832522296327,0.541891885327873
"Gpatch4",671.282355442279,0.811652928074528,0.25865090314992,0.000915582027263856,0.00374217537887495
"Gpatch8",1141.13300266885,-0.737442932591449,0.21982964268623,0.000465624835172002,0.00206303104491124
"Gpbar1",244.811385161968,0.841437097616278,0.395830963508101,0.0158821675290055,0.0424867497303601
"Gpbp1",1594.08718266274,0.464840134519707,0.206568249769708,0.0196806234766628,0.0508969158948889
"Gpbp1l1",1385.57411492754,0.0145538882844091,0.216060895415031,0.946982296190654,0.969754815957888
"Gpc1",6518.55947594906,-1.08904704489393,0.212696130093705,1.14271112402447e-07,1.14760845741315e-06
"Gpc2",119.801577842291,-1.37063030623718,0.455813502302779,0.000594449457858284,0.0025572542715413
"Gpc3",26.1269374622207,-0.456054487058219,0.637951053801743,0.291885334703429,0.431876643612756
"Gpc4",1009.65308318269,-0.369841984332473,0.277081630956126,0.153817210338854,0.265412556027525
"Gpc6",755.36476657164,-1.39780172869261,0.248391429551607,4.56178674357935e-09,5.76527834739107e-08
